GENESIS-Tabelle: 12511-0004
Einbürgerungen von Ausländern: Deutschland, Jahre,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ländergruppierungen/Staatsangehörigkeit, Altersgruppen,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Geschlecht, Familienstand;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Einbürgerungsstatistik;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Deutschland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Einbürgerungen von Ausländern (Anzahl);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;männlich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;weiblich;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt
2002;EG-9 (bis 31.12.1980);verwitwet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;2;2;1;5;4;10;11;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;2;3;3;6;4;10;11;5;3;-;-
2002;EG-9 (bis 31.12.1980);geschieden;-;-;-;-;-;-;-;-;-;-;-;-;-;4;7;12;15;10;6;10;9;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;4;16;31;13;9;5;3;-;3;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;8;23;43;28;19;11;13;9;8;2;2;-;-;-;-
2002;EG-9 (bis 31.12.1980);Lebenspartnerschaft;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;EG-9 (bis 31.12.1980);Lebenspartnerschaft aufgehoben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;EG-9 (bis 31.12.1980);Lebenspartner verstorben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;Drittstaaten zu EG-9 (bis 31.12.1980);ledig;3135;7130;6907;1143;1164;1154;1148;1507;1499;1392;1125;920;825;4258;2322;1229;727;241;124;64;31;17;3;10;2;-;-;1;2889;6553;6285;1010;1163;1151;1123;1708;1925;1717;1484;1141;933;2557;877;386;193;109;88;31;21;17;3;11;1;-;1;-;6024;13683;13192;2153;2327;2305;2271;3215;3424;3109;2609;2061;1758;6815;3199;1615;920;350;212;95;52;34;6;21;3;-;1;1
2002;Drittstaaten zu EG-9 (bis 31.12.1980);verheiratet;-;-;-;-;3;4;9;17;42;87;113;206;293;4601;8472;9277;6005;3643;2185;1374;814;470;191;91;27;7;-;1;-;-;-;-;9;8;49;237;391;587;722;790;909;6901;8238;6852;4430;2940;1939;857;387;216;95;46;5;2;-;1;-;-;-;-;12;12;58;254;433;674;835;996;1202;11502;16710;16129;10435;6583;4124;2231;1201;686;286;137;32;9;-;2
2002;Drittstaaten zu EG-9 (bis 31.12.1980);verwitwet;-;-;-;-;-;-;-;-;-;-;-;-;-;5;23;24;19;34;24;16;21;23;15;9;8;2;2;-;-;-;-;-;-;-;-;-;-;-;-;2;3;17;59;88;110;131;105;84;71;46;59;37;20;5;4;-;-;-;-;-;-;-;-;-;-;-;-;2;3;22;82;112;129;165;129;100;92;69;74;46;28;7;6;-
2002;Drittstaaten zu EG-9 (bis 31.12.1980);geschieden;-;-;-;-;-;-;-;-;-;1;4;1;5;115;406;664;550;366;237;133;91;45;12;6;1;2;-;-;-;-;-;-;1;-;1;3;5;12;12;17;26;291;608;653;555;412;251;136;85;28;15;6;1;-;-;-;-;-;-;-;1;-;1;3;5;13;16;18;31;406;1014;1317;1105;778;488;269;176;73;27;12;2;2;-;-
2002;Drittstaaten zu EG-9 (bis 31.12.1980);Lebenspartnerschaft;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;Drittstaaten zu EG-9 (bis 31.12.1980);Lebenspartnerschaft aufgehoben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;Drittstaaten zu EG-9 (bis 31.12.1980);Lebenspartner verstorben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;EWG-6 (bis 31.12.1972);ledig;14;26;20;3;6;3;19;5;8;3;5;5;2;41;53;27;10;4;7;3;4;1;-;-;1;-;-;-;18;17;32;6;3;3;17;10;11;7;5;10;6;38;41;12;6;5;2;1;-;-;1;-;-;-;-;-;32;44;52;9;9;6;36;15;19;10;10;15;8;79;94;40;16;9;10;5;4;1;1;-;1;-;-;-
2002;EWG-6 (bis 31.12.1972);verheiratet;-;-;-;-;-;-;-;-;-;-;-;-;1;11;47;53;66;44;38;35;28;22;12;7;-;1;-;-;-;-;-;-;-;-;-;1;-;2;5;3;5;46;66;63;42;46;45;13;9;7;6;4;1;-;-;-;-;-;-;-;-;-;-;1;-;2;5;3;6;57;113;116;109;90;83;48;37;29;18;11;1;1;-;-
2002;EWG-6 (bis 31.12.1972);verwitwet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;-;1;1;5;3;9;9;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;-;2;3;6;3;9;9;5;3;-;-
2002;EWG-6 (bis 31.12.1972);geschieden;-;-;-;-;-;-;-;-;-;-;-;-;-;4;6;11;11;9;5;8;9;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;4;15;29;12;5;4;3;-;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;8;21;40;23;14;9;11;9;8;1;1;-;-;-;-
2002;EWG-6 (bis 31.12.1972);Lebenspartnerschaft;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;EWG-6 (bis 31.12.1972);Lebenspartnerschaft aufgehoben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;EWG-6 (bis 31.12.1972);Lebenspartner verstorben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;Drittstaaten zu EWG-6 (bis 31.12.1972);ledig;3140;7139;6911;1144;1165;1154;1149;1507;1500;1393;1127;920;826;4265;2327;1236;732;241;125;65;33;18;3;10;2;-;-;1;2894;6560;6294;1012;1163;1152;1124;1708;1928;1720;1484;1142;933;2565;883;392;196;112;91;31;21;17;3;11;1;-;1;-;6034;13698;13205;2156;2328;2306;2273;3215;3428;3113;2611;2062;1759;6830;3210;1627;928;353;215;95;54;35;6;21;3;-;1;1
2002;Drittstaaten zu EWG-6 (bis 31.12.1972);verheiratet;-;-;-;-;3;4;9;17;42;87;113;206;293;4602;8482;9288;6016;3658;2194;1379;817;473;191;93;29;7;-;1;-;-;-;-;9;8;49;238;392;587;722;790;909;6904;8247;6866;4440;2950;1947;862;388;217;97;48;5;3;-;1;-;-;-;-;12;12;58;255;434;674;835;996;1202;11506;16729;16154;10455;6608;4141;2241;1205;690;288;141;34;10;-;2
2002;Drittstaaten zu EWG-6 (bis 31.12.1972);verwitwet;-;-;-;-;-;-;-;-;-;-;-;-;-;5;23;24;19;34;24;16;21;23;15;9;8;2;2;-;-;-;-;-;-;-;-;-;-;-;-;2;3;17;59;88;110;133;106;84;71;47;60;39;20;5;4;-;-;-;-;-;-;-;-;-;-;-;-;2;3;22;82;112;129;167;130;100;92;70;75;48;28;7;6;-
2002;Drittstaaten zu EWG-6 (bis 31.12.1972);geschieden;-;-;-;-;-;-;-;-;-;1;4;1;5;115;407;665;554;367;238;135;91;45;12;6;1;2;-;-;-;-;-;-;1;-;1;3;5;12;12;17;26;291;609;655;556;416;252;136;85;28;16;7;1;-;-;-;-;-;-;-;1;-;1;3;5;13;16;18;31;406;1016;1320;1110;783;490;271;176;73;28;13;2;2;-;-
2002;Drittstaaten zu EWG-6 (bis 31.12.1972);Lebenspartnerschaft;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;Drittstaaten zu EWG-6 (bis 31.12.1972);Lebenspartnerschaft aufgehoben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;Drittstaaten zu EWG-6 (bis 31.12.1972);Lebenspartner verstorben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;Afrika;ledig;310;381;335;65;79;91;69;56;45;66;51;53;46;290;183;137;56;15;8;4;2;1;1;-;-;-;-;-;267;388;323;58;82;99;101;79;101;79;72;67;59;148;39;20;11;2;3;2;-;-;-;-;-;-;-;-;577;769;658;123;161;190;170;135;146;145;123;120;105;438;222;157;67;17;11;6;2;1;1;-;-;-;-;-
2002;Afrika;verheiratet;-;-;-;-;-;-;1;1;1;1;6;12;15;414;1240;1354;648;345;228;97;56;28;8;2;1;-;-;-;-;-;-;-;-;1;2;4;9;16;22;26;39;312;503;411;222;163;71;23;7;3;-;-;-;-;-;-;-;-;-;-;-;1;3;5;10;17;28;38;54;726;1743;1765;870;508;299;120;63;31;8;2;1;-;-;-
2002;Afrika;verwitwet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;10;3;3;2;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;10;14;22;17;3;4;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;10;22;32;20;6;6;4;1;3;-;-;-;-;-
2002;Afrika;geschieden;-;-;-;-;-;-;-;-;-;-;-;-;-;11;79;178;111;64;33;8;3;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;20;55;67;62;29;8;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;31;134;245;173;93;41;10;5;1;1;1;-;-;-;-
2002;Afrika;Lebenspartnerschaft;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;Afrika;Lebenspartnerschaft aufgehoben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;Afrika;Lebenspartner verstorben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;Nordafrika;ledig;120;192;184;36;51;61;45;39;39;51;39;39;32;177;71;46;10;4;6;3;1;-;-;-;-;-;-;-;99;195;180;32;56;66;73;60;85;65;49;46;35;75;14;5;2;1;1;-;-;-;-;-;-;-;-;-;219;387;364;68;107;127;118;99;124;116;88;85;67;252;85;51;12;5;7;3;1;-;-;-;-;-;-;-
2002;Nordafrika;verheiratet;-;-;-;-;-;-;1;1;1;1;5;5;7;293;744;661;228;143;148;72;39;26;8;1;1;-;-;-;-;-;-;-;-;1;2;4;8;14;20;18;28;181;250;173;95;88;43;15;4;-;-;-;-;-;-;-;-;-;-;-;-;1;3;5;9;15;25;23;35;474;994;834;323;231;191;87;43;26;8;1;1;-;-;-
2002;Nordafrika;verwitwet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;1;2;2;1;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;4;7;9;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;8;8;11;3;1;2;1;1;-;-;-;-;-
2002;Nordafrika;geschieden;-;-;-;-;-;-;-;-;-;-;-;-;-;8;45;71;32;21;8;3;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;15;29;21;12;4;5;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;23;74;92;44;25;13;4;1;1;1;1;-;-;-;-
2002;Nordafrika;Lebenspartnerschaft;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;Nordafrika;Lebenspartnerschaft aufgehoben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;Nordafrika;Lebenspartner verstorben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;Westafrika;ledig;84;86;55;10;10;6;7;1;1;6;6;8;3;27;36;35;13;7;1;1;-;-;-;-;-;-;-;-;68;78;55;11;3;13;4;5;4;3;13;12;7;17;5;3;3;-;-;1;-;-;-;-;-;-;-;-;152;164;110;21;13;19;11;6;5;9;19;20;10;44;41;38;16;7;1;2;-;-;-;-;-;-;-;-
2002;Westafrika;verheiratet;-;-;-;-;-;-;-;-;-;-;1;7;7;74;322;445;260;126;45;14;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;2;42;92;109;59;39;13;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;10;9;116;414;554;319;165;58;14;2;1;-;1;-;-;-;-
2002;Westafrika;verwitwet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;9;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;9;9;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;12;18;7;1;1;1;-;-;-;-;-;-;-
2002;Westafrika;geschieden;-;-;-;-;-;-;-;-;-;-;-;-;-;3;26;87;72;37;21;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11;36;38;17;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;37;123;110;54;22;3;3;-;-;-;-;-;-;-
2002;Westafrika;Lebenspartnerschaft;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;Westafrika;Lebenspartnerschaft aufgehoben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;Westafrika;Lebenspartner verstorben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;Zentralafrika;ledig;55;45;37;7;5;8;4;4;-;1;1;2;1;7;24;13;15;3;-;-;-;1;1;-;-;-;-;-;43;55;38;5;9;3;3;2;-;2;1;-;2;6;2;1;-;-;1;-;-;-;-;-;-;-;-;-;98;100;75;12;14;11;7;6;-;3;2;2;3;13;26;14;15;3;1;-;-;1;1;-;-;-;-;-
2002;Zentralafrika;verheiratet;-;-;-;-;-;-;-;-;-;-;-;-;-;17;86;135;74;29;10;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;12;47;41;23;7;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;29;133;176;97;36;13;6;2;-;-;-;-;-;-;-
2002;Zentralafrika;verwitwet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-
2002;Zentralafrika;geschieden;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;6;3;4;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;3;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;8;9;4;4;3;1;-;-;-;-;-;-;-;-
2002;Zentralafrika;Lebenspartnerschaft;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;Zentralafrika;Lebenspartnerschaft aufgehoben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;Zentralafrika;Lebenspartner verstorben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;Ostafrika;ledig;45;47;52;10;13;16;10;11;4;7;4;3;9;66;48;33;13;1;1;-;-;-;-;-;-;-;-;-;52;48;41;10;12;16;17;11;10;7;8;9;10;43;13;9;4;1;1;1;-;-;-;-;-;-;-;-;97;95;93;20;25;32;27;22;14;14;12;12;19;109;61;42;17;2;2;1;-;-;-;-;-;-;-;-
2002;Ostafrika;verheiratet;-;-;-;-;-;-;-;-;-;-;-;-;1;24;71;90;52;25;19;3;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;4;7;72;100;76;37;24;9;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;4;8;96;171;166;89;49;28;6;11;-;-;-;-;-;-;-
2002;Ostafrika;verwitwet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;5;2;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;5;2;1;3;-;-;-;-;-;-;-;-
2002;Ostafrika;geschieden;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;9;4;2;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;10;3;10;7;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;12;12;14;9;2;2;-;-;-;-;-;-;-;-
2002;Ostafrika;Lebenspartnerschaft;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;Ostafrika;Lebenspartnerschaft aufgehoben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;Ostafrika;Lebenspartner verstorben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002;Südafrika;ledig;6;11;7;2;-;-;3;1;1;1;1;1;1;13;4;10;5;-;-;-;1;-;-;-;-;-;-;-;5;12;9;-;2;1;4;1;2;2;1;-;5;7;5;2;2;-;-;-;-;-;-;-;-;-;-;-;11;23;16;2;2;1;7;2;3;3;2;1;6;20;9;12;7;-;-;-;1;-;-;-;-;-;-;-
2002;Südafrika;verheiratet;-;-;-;-;-;-;-;-;-;-;-;-;-;6;17;23;34;22;6;3;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;14;12;8;5;3;4;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11;31;35;42;27;9;7;5;4;-;-;-;-;-;-
2002;Südafrika;verwitwet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;2;-;-;-;-;-
2002;Südafrika;geschieden;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;1;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;9;1;1;1;-;1;-;-;-;-;-;-;-
2002;Südafrika;Lebenspartnerschaft;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
